user_id,assignment_group,listener_cohort,market,primary_device,baseline_session_min,baseline_discovery_index,baseline_genre_diversity_index,assignment_date
u_00295,control_standard_recs,mood_context_listener,US,speaker,71.9,0.331,0.563,2026-05-01
u_00296,treatment_ai_dj,genre_loyalist,US,mobile,33.7,0.536,0.095,2026-05-01
u_00297,treatment_ai_dj,heavy_playlist_user,AU,mobile,30.9,0.666,0.291,2026-05-01
u_00298,control_standard_recs,discovery_seeker,US,speaker,41.9,0.219,0.207,2026-05-01
u_00299,treatment_ai_dj,heavy_playlist_user,US,mobile,31.0,0.067,0.861,2026-05-01
u_00300,control_standard_recs,heavy_playlist_user,US,desktop,42.8,0.659,0.489,2026-05-01
u_00301,control_standard_recs,genre_loyalist,US,mobile,22.2,0.581,0.278,2026-05-01
u_00302,treatment_ai_dj,mood_context_listener,US,speaker,35.1,0.205,0.585,2026-05-01
u_00303,treatment_ai_dj,casual_listener,US,mobile,53.4,0.27,0.19,2026-05-01
u_00304,treatment_ai_dj,casual_listener,US,mobile,37.3,0.1,0.565,2026-05-01
u_00305,treatment_ai_dj,heavy_playlist_user,US,mobile,39.7,0.572,0.353,2026-05-01
u_00306,treatment_ai_dj,heavy_playlist_user,US,car,43.7,0.457,0.62,2026-05-01
u_00307,treatment_ai_dj,casual_listener,US,mobile,52.0,0.662,0.138,2026-05-01
u_00308,control_standard_recs,discovery_seeker,US,mobile,18.1,0.666,0.043,2026-05-01
u_00309,treatment_ai_dj,casual_listener,CA,desktop,45.0,0.391,0.61,2026-05-01
u_00310,control_standard_recs,discovery_seeker,IE,car,34.8,0.171,0.389,2026-05-01
u_00311,control_standard_recs,heavy_playlist_user,IE,speaker,40.0,0.112,0.632,2026-05-01
u_00312,control_standard_recs,genre_loyalist,AU,car,50.7,0.173,0.567,2026-05-01
u_00313,control_standard_recs,discovery_seeker,UK,mobile,23.7,0.287,0.671,2026-05-01
u_00314,treatment_ai_dj,discovery_seeker,UK,mobile,25.8,0.342,0.631,2026-05-01
u_00315,treatment_ai_dj,casual_listener,US,desktop,14.8,0.288,0.424,2026-05-01
u_00316,treatment_ai_dj,discovery_seeker,UK,speaker,31.4,0.669,0.711,2026-05-01
u_00317,control_standard_recs,genre_loyalist,US,mobile,54.0,0.517,0.573,2026-05-01
u_00318,control_standard_recs,mood_context_listener,US,mobile,36.6,0.74,0.786,2026-05-01
u_00319,control_standard_recs,mood_context_listener,CA,speaker,21.9,0.363,0.181,2026-05-01
u_00320,control_standard_recs,casual_listener,US,mobile,32.2,0.478,0.263,2026-05-01
u_00321,treatment_ai_dj,mood_context_listener,US,mobile,20.1,0.758,0.414,2026-05-01
u_00322,treatment_ai_dj,heavy_playlist_user,AU,mobile,24.5,0.752,0.51,2026-05-01
u_00323,treatment_ai_dj,heavy_playlist_user,US,mobile,42.7,0.053,0.715,2026-05-01
u_00324,control_standard_recs,discovery_seeker,US,desktop,23.9,0.231,0.331,2026-05-01
u_00325,treatment_ai_dj,discovery_seeker,AU,mobile,51.4,0.09,0.561,2026-05-01
u_00326,treatment_ai_dj,discovery_seeker,UK,desktop,37.1,0.461,0.387,2026-05-01
u_00327,treatment_ai_dj,casual_listener,US,desktop,39.0,0.596,0.424,2026-05-01
u_00328,treatment_ai_dj,casual_listener,US,mobile,34.7,0.319,0.803,2026-05-01
u_00329,control_standard_recs,discovery_seeker,US,desktop,47.3,0.62,0.541,2026-05-01
u_00330,control_standard_recs,genre_loyalist,AU,mobile,47.4,0.34,0.709,2026-05-01
u_00331,control_standard_recs,heavy_playlist_user,US,mobile,42.0,0.229,0.706,2026-05-01
u_00332,treatment_ai_dj,genre_loyalist,US,mobile,44.8,0.39,0.215,2026-05-01
u_00333,control_standard_recs,casual_listener,US,mobile,35.5,0.139,0.341,2026-05-01
u_00334,control_standard_recs,mood_context_listener,US,mobile,44.5,0.655,0.581,2026-05-01
u_00335,control_standard_recs,mood_context_listener,IE,speaker,33.9,0.785,0.62,2026-05-01
u_00336,control_standard_recs,heavy_playlist_user,US,desktop,38.0,0.631,0.921,2026-05-01
u_00337,treatment_ai_dj,mood_context_listener,UK,speaker,34.7,0.584,0.815,2026-05-01
u_00338,treatment_ai_dj,genre_loyalist,US,mobile,32.5,0.586,0.528,2026-05-01
u_00339,control_standard_recs,mood_context_listener,UK,mobile,29.7,0.35,0.088,2026-05-01
u_00340,control_standard_recs,casual_listener,AU,mobile,43.6,0.58,0.177,2026-05-01
u_00341,control_standard_recs,discovery_seeker,US,mobile,53.7,0.289,0.725,2026-05-01
u_00342,control_standard_recs,casual_listener,US,mobile,52.1,0.364,0.55,2026-05-01
u_00343,control_standard_recs,casual_listener,UK,desktop,22.9,0.56,0.791,2026-05-01
u_00344,control_standard_recs,casual_listener,CA,car,53.5,0.369,0.129,2026-05-01
u_00345,control_standard_recs,genre_loyalist,US,mobile,34.2,0.421,0.5,2026-05-01
u_00346,treatment_ai_dj,heavy_playlist_user,AU,mobile,45.2,0.318,0.341,2026-05-01
u_00347,treatment_ai_dj,genre_loyalist,UK,speaker,27.1,0.627,0.264,2026-05-01
u_00348,control_standard_recs,casual_listener,AU,mobile,39.7,0.464,0.048,2026-05-01
u_00349,control_standard_recs,heavy_playlist_user,UK,speaker,41.8,0.645,0.244,2026-05-01
u_00350,treatment_ai_dj,genre_loyalist,US,desktop,20.2,0.19,0.757,2026-05-01
u_00351,treatment_ai_dj,discovery_seeker,US,car,45.3,0.28,0.493,2026-05-01
u_00352,treatment_ai_dj,heavy_playlist_user,US,mobile,54.2,0.505,0.479,2026-05-01
u_00353,treatment_ai_dj,discovery_seeker,AU,desktop,35.9,0.643,0.236,2026-05-01
u_00354,control_standard_recs,discovery_seeker,CA,mobile,54.3,0.351,0.443,2026-05-01
u_00355,control_standard_recs,mood_context_listener,UK,desktop,35.7,0.749,0.534,2026-05-01
u_00356,treatment_ai_dj,discovery_seeker,US,mobile,48.2,0.201,0.691,2026-05-01
u_00357,control_standard_recs,genre_loyalist,US,mobile,11.4,0.421,0.167,2026-05-01
u_00358,treatment_ai_dj,mood_context_listener,CA,mobile,67.0,0.684,0.518,2026-05-01
u_00359,treatment_ai_dj,heavy_playlist_user,US,mobile,55.9,0.753,0.286,2026-05-01
u_00360,treatment_ai_dj,casual_listener,US,speaker,34.6,0.405,0.33,2026-05-01
u_00361,control_standard_recs,casual_listener,UK,desktop,14.3,0.119,0.723,2026-05-01
u_00362,treatment_ai_dj,casual_listener,US,desktop,41.5,0.365,0.546,2026-05-01
u_00363,control_standard_recs,genre_loyalist,US,mobile,20.7,0.234,0.657,2026-05-01
u_00364,treatment_ai_dj,discovery_seeker,US,desktop,43.3,0.426,0.78,2026-05-01
u_00365,treatment_ai_dj,casual_listener,US,mobile,42.9,0.445,0.353,2026-05-01
u_00366,control_standard_recs,mood_context_listener,IE,speaker,26.7,0.303,0.826,2026-05-01
u_00367,treatment_ai_dj,genre_loyalist,US,car,51.5,0.561,0.489,2026-05-01
u_00368,treatment_ai_dj,discovery_seeker,US,mobile,47.7,0.572,0.05,2026-05-01
u_00369,control_standard_recs,genre_loyalist,US,speaker,49.7,0.528,0.662,2026-05-01
u_00370,control_standard_recs,heavy_playlist_user,CA,mobile,38.1,0.501,0.405,2026-05-01
u_00371,control_standard_recs,casual_listener,US,mobile,21.0,0.381,0.333,2026-05-01
u_00372,control_standard_recs,discovery_seeker,US,mobile,49.7,0.366,0.53,2026-05-01
u_00373,control_standard_recs,heavy_playlist_user,US,mobile,34.8,0.343,0.255,2026-05-01
u_00374,treatment_ai_dj,discovery_seeker,US,desktop,21.3,0.422,0.301,2026-05-01
u_00375,control_standard_recs,genre_loyalist,US,mobile,54.2,0.274,0.453,2026-05-01
u_00376,control_standard_recs,discovery_seeker,CA,mobile,63.2,0.571,0.096,2026-05-01
u_00377,treatment_ai_dj,casual_listener,AU,desktop,37.5,0.48,0.412,2026-05-01
u_00378,control_standard_recs,casual_listener,US,desktop,63.9,0.321,0.415,2026-05-01
u_00379,treatment_ai_dj,discovery_seeker,US,car,39.1,0.216,0.624,2026-05-01
u_00380,control_standard_recs,casual_listener,AU,desktop,33.4,0.135,0.395,2026-05-01
u_00381,control_standard_recs,casual_listener,US,desktop,30.4,0.348,0.64,2026-05-01
u_00382,treatment_ai_dj,mood_context_listener,CA,mobile,57.6,0.336,0.691,2026-05-01
u_00383,treatment_ai_dj,mood_context_listener,US,mobile,28.6,0.705,0.712,2026-05-01
u_00384,treatment_ai_dj,heavy_playlist_user,AU,mobile,46.8,0.245,0.425,2026-05-01
u_00385,treatment_ai_dj,mood_context_listener,CA,mobile,31.3,0.289,0.809,2026-05-01
u_00386,treatment_ai_dj,discovery_seeker,IE,desktop,32.5,0.102,0.411,2026-05-01
u_00387,control_standard_recs,mood_context_listener,UK,mobile,50.4,0.493,0.215,2026-05-01
u_00388,control_standard_recs,casual_listener,US,desktop,33.4,0.287,0.887,2026-05-01
u_00389,treatment_ai_dj,mood_context_listener,AU,mobile,33.1,0.498,0.885,2026-05-01
u_00390,treatment_ai_dj,mood_context_listener,US,mobile,51.6,0.399,0.379,2026-05-01
u_00391,treatment_ai_dj,heavy_playlist_user,US,mobile,57.2,0.558,0.196,2026-05-01
u_00392,control_standard_recs,mood_context_listener,UK,speaker,45.7,0.638,0.437,2026-05-01
u_00393,control_standard_recs,genre_loyalist,CA,desktop,30.1,0.292,0.162,2026-05-01
u_00394,treatment_ai_dj,discovery_seeker,AU,speaker,31.9,0.476,0.331,2026-05-01
u_00395,control_standard_recs,discovery_seeker,US,mobile,39.0,0.318,0.077,2026-05-01
u_00396,treatment_ai_dj,genre_loyalist,CA,car,41.9,0.733,0.577,2026-05-01
u_00397,treatment_ai_dj,casual_listener,CA,mobile,26.1,0.522,0.363,2026-05-01
u_00398,control_standard_recs,genre_loyalist,US,mobile,46.7,0.257,0.538,2026-05-01
u_00399,treatment_ai_dj,mood_context_listener,US,car,39.0,0.422,0.404,2026-05-01
u_00400,treatment_ai_dj,casual_listener,US,mobile,17.4,0.342,0.52,2026-05-01
u_00401,control_standard_recs,heavy_playlist_user,US,desktop,26.9,0.759,0.357,2026-05-01
u_00402,treatment_ai_dj,mood_context_listener,IE,mobile,32.0,0.165,0.416,2026-05-01
u_00403,treatment_ai_dj,mood_context_listener,UK,desktop,37.1,0.502,0.724,2026-05-01
u_00404,treatment_ai_dj,mood_context_listener,UK,car,60.7,0.547,0.54,2026-05-01
u_00405,control_standard_recs,genre_loyalist,IE,mobile,40.9,0.639,0.427,2026-05-01
u_00406,treatment_ai_dj,mood_context_listener,US,desktop,27.9,0.093,0.654,2026-05-01
u_00407,control_standard_recs,heavy_playlist_user,CA,mobile,40.6,0.635,0.513,2026-05-01
u_00408,control_standard_recs,casual_listener,US,desktop,33.8,0.432,0.443,2026-05-01
u_00409,treatment_ai_dj,genre_loyalist,AU,mobile,41.9,0.178,0.279,2026-05-01
u_00410,control_standard_recs,heavy_playlist_user,US,mobile,45.0,0.274,0.433,2026-05-01
u_00411,control_standard_recs,discovery_seeker,IE,mobile,52.5,0.462,0.113,2026-05-01
u_00412,treatment_ai_dj,genre_loyalist,US,mobile,37.7,0.474,0.357,2026-05-01
u_00413,treatment_ai_dj,heavy_playlist_user,US,car,57.7,0.428,0.478,2026-05-01
u_00414,treatment_ai_dj,casual_listener,CA,mobile,48.9,0.566,0.787,2026-05-01
u_00415,treatment_ai_dj,genre_loyalist,US,mobile,29.5,0.509,0.747,2026-05-01
u_00416,control_standard_recs,heavy_playlist_user,UK,mobile,64.5,0.724,0.067,2026-05-01
u_00417,control_standard_recs,genre_loyalist,US,mobile,41.9,0.41,0.228,2026-05-01
u_00418,control_standard_recs,casual_listener,CA,desktop,28.0,0.685,0.731,2026-05-01
u_00419,treatment_ai_dj,casual_listener,US,car,57.8,0.23,0.507,2026-05-01
u_00420,treatment_ai_dj,discovery_seeker,US,mobile,62.9,0.263,0.471,2026-05-01
u_00421,treatment_ai_dj,mood_context_listener,US,speaker,37.6,0.286,0.605,2026-05-01
u_00422,treatment_ai_dj,casual_listener,US,mobile,32.0,0.684,0.272,2026-05-01
u_00423,control_standard_recs,genre_loyalist,US,mobile,35.9,0.197,0.526,2026-05-01
u_00424,control_standard_recs,casual_listener,US,desktop,46.6,0.367,0.359,2026-05-01
u_00425,control_standard_recs,discovery_seeker,US,mobile,53.3,0.029,0.687,2026-05-01
u_00426,treatment_ai_dj,mood_context_listener,US,desktop,44.8,0.386,0.343,2026-05-01
u_00427,control_standard_recs,heavy_playlist_user,UK,speaker,39.2,0.324,0.463,2026-05-01
u_00428,treatment_ai_dj,casual_listener,AU,mobile,56.0,0.067,0.167,2026-05-01
u_00429,control_standard_recs,discovery_seeker,US,car,34.2,0.549,0.673,2026-05-01
u_00430,control_standard_recs,casual_listener,UK,desktop,50.4,0.562,0.512,2026-05-01
u_00431,control_standard_recs,genre_loyalist,UK,mobile,34.5,0.423,0.362,2026-05-01
u_00432,treatment_ai_dj,heavy_playlist_user,US,desktop,43.2,0.143,0.26,2026-05-01
u_00433,treatment_ai_dj,casual_listener,UK,mobile,36.6,0.531,0.28,2026-05-01
u_00434,control_standard_recs,discovery_seeker,US,car,37.3,0.481,0.199,2026-05-01
u_00435,control_standard_recs,discovery_seeker,US,desktop,33.5,0.382,0.348,2026-05-01
u_00436,treatment_ai_dj,mood_context_listener,US,mobile,54.1,0.628,0.635,2026-05-01
u_00437,control_standard_recs,mood_context_listener,UK,mobile,29.2,0.294,0.73,2026-05-01
u_00438,treatment_ai_dj,casual_listener,UK,desktop,29.1,0.348,0.206,2026-05-01
u_00439,treatment_ai_dj,heavy_playlist_user,US,mobile,63.5,0.502,0.554,2026-05-01
u_00440,control_standard_recs,discovery_seeker,US,mobile,49.7,0.512,0.883,2026-05-01
u_00441,control_standard_recs,discovery_seeker,IE,mobile,9.4,0.411,0.208,2026-05-01
u_00442,treatment_ai_dj,heavy_playlist_user,US,mobile,31.2,0.632,0.52,2026-05-01
u_00443,control_standard_recs,mood_context_listener,US,mobile,16.3,0.088,0.331,2026-05-01
u_00444,control_standard_recs,mood_context_listener,AU,mobile,26.6,0.844,0.391,2026-05-01
u_00445,treatment_ai_dj,genre_loyalist,UK,mobile,8.0,0.813,0.339,2026-05-01
u_00446,treatment_ai_dj,discovery_seeker,UK,desktop,36.4,0.58,0.221,2026-05-01
u_00447,treatment_ai_dj,heavy_playlist_user,CA,mobile,24.3,0.518,0.302,2026-05-01
u_00448,treatment_ai_dj,discovery_seeker,AU,mobile,38.7,0.41,0.772,2026-05-01
u_00449,control_standard_recs,genre_loyalist,US,mobile,18.5,0.207,0.229,2026-05-01
u_00450,control_standard_recs,discovery_seeker,US,desktop,39.0,0.645,0.152,2026-05-01
u_00451,treatment_ai_dj,genre_loyalist,US,mobile,33.0,0.244,0.6,2026-05-01
u_00452,treatment_ai_dj,discovery_seeker,IE,mobile,56.0,0.212,0.287,2026-05-01
u_00453,control_standard_recs,casual_listener,UK,mobile,54.9,0.804,0.423,2026-05-01
u_00454,treatment_ai_dj,mood_context_listener,US,speaker,47.4,0.161,0.645,2026-05-01
u_00455,control_standard_recs,casual_listener,AU,desktop,34.1,0.24,0.692,2026-05-01
u_00456,control_standard_recs,genre_loyalist,US,desktop,61.8,0.476,0.57,2026-05-01
u_00457,control_standard_recs,casual_listener,US,desktop,19.4,0.321,0.337,2026-05-01
u_00458,control_standard_recs,casual_listener,US,desktop,21.2,0.604,0.235,2026-05-01
u_00459,control_standard_recs,casual_listener,US,mobile,37.0,0.319,0.789,2026-05-01
u_00460,control_standard_recs,casual_listener,AU,desktop,65.0,0.259,0.277,2026-05-01
u_00461,control_standard_recs,mood_context_listener,US,mobile,35.6,0.11,0.39,2026-05-01
u_00462,treatment_ai_dj,discovery_seeker,CA,desktop,35.8,0.572,0.339,2026-05-01
u_00463,treatment_ai_dj,mood_context_listener,US,speaker,20.7,0.734,0.136,2026-05-01
u_00464,treatment_ai_dj,genre_loyalist,US,mobile,49.4,0.554,0.68,2026-05-01
u_00465,treatment_ai_dj,discovery_seeker,IE,mobile,49.4,0.697,0.762,2026-05-01
u_00466,control_standard_recs,genre_loyalist,US,mobile,47.5,0.069,0.662,2026-05-01
u_00467,control_standard_recs,genre_loyalist,US,desktop,30.4,0.472,0.401,2026-05-01
u_00468,treatment_ai_dj,heavy_playlist_user,US,desktop,29.5,0.344,0.529,2026-05-01
u_00469,control_standard_recs,discovery_seeker,AU,speaker,22.5,0.682,0.211,2026-05-01
u_00470,treatment_ai_dj,discovery_seeker,US,mobile,39.0,0.948,0.686,2026-05-01
u_00471,control_standard_recs,mood_context_listener,US,speaker,25.0,0.151,0.311,2026-05-01
u_00472,treatment_ai_dj,mood_context_listener,US,mobile,23.9,0.486,0.441,2026-05-01
u_00473,control_standard_recs,mood_context_listener,US,speaker,32.9,0.731,0.672,2026-05-01
u_00474,treatment_ai_dj,discovery_seeker,CA,mobile,32.1,0.061,0.662,2026-05-01
u_00475,treatment_ai_dj,heavy_playlist_user,US,mobile,31.5,0.209,0.456,2026-05-01
u_00476,treatment_ai_dj,genre_loyalist,US,mobile,43.6,0.692,0.223,2026-05-01
u_00477,control_standard_recs,genre_loyalist,US,desktop,38.9,0.785,0.158,2026-05-01
u_00478,treatment_ai_dj,casual_listener,US,car,34.5,0.123,0.748,2026-05-01
u_00479,treatment_ai_dj,genre_loyalist,AU,mobile,40.2,0.573,0.662,2026-05-01
u_00480,treatment_ai_dj,casual_listener,US,mobile,26.1,0.326,0.559,2026-05-01
u_00481,treatment_ai_dj,discovery_seeker,IE,car,39.3,0.258,0.456,2026-05-01
u_00482,treatment_ai_dj,mood_context_listener,US,mobile,39.8,0.594,0.403,2026-05-01
u_00483,control_standard_recs,casual_listener,US,desktop,20.0,0.165,0.179,2026-05-01
u_00484,treatment_ai_dj,casual_listener,AU,mobile,49.9,0.182,0.586,2026-05-01
u_00485,treatment_ai_dj,casual_listener,US,mobile,27.4,0.41,0.489,2026-05-01
u_00486,treatment_ai_dj,mood_context_listener,UK,speaker,39.1,0.468,0.558,2026-05-01
u_00487,control_standard_recs,genre_loyalist,IE,desktop,52.0,0.749,0.545,2026-05-01
u_00488,control_standard_recs,discovery_seeker,US,mobile,49.1,0.277,0.88,2026-05-01
u_00489,treatment_ai_dj,heavy_playlist_user,US,mobile,38.4,0.232,0.212,2026-05-01
u_00490,treatment_ai_dj,heavy_playlist_user,CA,speaker,33.7,0.316,0.487,2026-05-01
u_00491,control_standard_recs,discovery_seeker,US,mobile,49.4,0.305,0.704,2026-05-01
u_00492,treatment_ai_dj,heavy_playlist_user,US,speaker,46.1,0.598,0.571,2026-05-01
u_00493,control_standard_recs,heavy_playlist_user,US,mobile,30.6,0.442,0.182,2026-05-01
u_00494,control_standard_recs,genre_loyalist,US,desktop,28.5,0.168,0.377,2026-05-01
u_00495,control_standard_recs,casual_listener,CA,car,13.1,0.496,0.234,2026-05-01
u_00496,control_standard_recs,mood_context_listener,US,desktop,39.8,0.187,0.53,2026-05-01
u_00497,treatment_ai_dj,genre_loyalist,US,mobile,37.0,0.561,0.461,2026-05-01
u_00498,control_standard_recs,discovery_seeker,UK,desktop,51.6,0.07,0.057,2026-05-01
u_00499,treatment_ai_dj,discovery_seeker,US,mobile,42.3,0.699,0.686,2026-05-01
u_00500,treatment_ai_dj,casual_listener,US,mobile,54.0,0.201,0.157,2026-05-01
u_00501,treatment_ai_dj,casual_listener,CA,car,29.6,0.581,0.2,2026-05-01
u_00502,treatment_ai_dj,heavy_playlist_user,US,desktop,51.7,0.584,0.728,2026-05-01
u_00503,control_standard_recs,casual_listener,CA,desktop,31.7,0.219,0.562,2026-05-01
u_00504,treatment_ai_dj,discovery_seeker,AU,mobile,47.3,0.529,0.682,2026-05-01
u_00505,treatment_ai_dj,genre_loyalist,US,mobile,20.5,0.572,0.557,2026-05-01
u_00506,control_standard_recs,casual_listener,US,mobile,40.8,0.3,0.78,2026-05-01
u_00507,treatment_ai_dj,mood_context_listener,US,mobile,14.2,0.677,0.547,2026-05-01
u_00508,treatment_ai_dj,casual_listener,US,speaker,34.8,0.372,0.506,2026-05-01
u_00509,treatment_ai_dj,discovery_seeker,AU,mobile,43.3,0.138,0.404,2026-05-01
u_00510,treatment_ai_dj,discovery_seeker,AU,speaker,31.7,0.252,0.813,2026-05-01
u_00511,treatment_ai_dj,casual_listener,US,mobile,25.4,0.328,0.441,2026-05-01
u_00512,control_standard_recs,casual_listener,UK,mobile,48.2,0.207,0.555,2026-05-01
u_00513,treatment_ai_dj,heavy_playlist_user,AU,mobile,36.8,0.144,0.596,2026-05-01
u_00514,treatment_ai_dj,mood_context_listener,IE,mobile,32.1,0.285,0.49,2026-05-01
u_00515,control_standard_recs,casual_listener,US,mobile,38.5,0.524,0.291,2026-05-01
u_00516,control_standard_recs,heavy_playlist_user,US,car,69.6,0.517,0.374,2026-05-01
u_00517,control_standard_recs,heavy_playlist_user,US,mobile,51.8,0.249,0.548,2026-05-01
u_00518,treatment_ai_dj,mood_context_listener,IE,car,52.0,0.179,0.567,2026-05-01
u_00519,treatment_ai_dj,discovery_seeker,US,mobile,43.2,0.284,0.672,2026-05-01
u_00520,control_standard_recs,discovery_seeker,US,car,40.0,0.432,0.214,2026-05-01
u_00521,treatment_ai_dj,discovery_seeker,US,mobile,9.2,0.164,0.575,2026-05-01
u_00522,control_standard_recs,heavy_playlist_user,US,car,29.9,0.345,0.77,2026-05-01
u_00523,treatment_ai_dj,heavy_playlist_user,US,mobile,32.2,0.401,0.623,2026-05-01
u_00524,treatment_ai_dj,casual_listener,IE,desktop,15.5,0.444,0.093,2026-05-01
u_00525,treatment_ai_dj,discovery_seeker,US,car,24.1,0.402,0.573,2026-05-01
u_00526,control_standard_recs,mood_context_listener,US,mobile,14.2,0.75,0.254,2026-05-01
u_00527,control_standard_recs,heavy_playlist_user,US,mobile,37.5,0.678,0.395,2026-05-01
u_00528,control_standard_recs,mood_context_listener,US,mobile,47.8,0.899,0.199,2026-05-01
u_00529,control_standard_recs,heavy_playlist_user,US,car,51.3,0.184,0.392,2026-05-01
u_00530,treatment_ai_dj,discovery_seeker,US,mobile,43.0,0.162,0.873,2026-05-01
u_00531,treatment_ai_dj,genre_loyalist,US,mobile,26.4,0.423,0.416,2026-05-01
u_00532,treatment_ai_dj,heavy_playlist_user,US,mobile,14.8,0.202,0.426,2026-05-01
u_00533,treatment_ai_dj,casual_listener,US,mobile,16.9,0.468,0.174,2026-05-01
u_00534,treatment_ai_dj,genre_loyalist,US,speaker,22.8,0.305,0.343,2026-05-01
u_00535,treatment_ai_dj,heavy_playlist_user,IE,mobile,27.3,0.114,0.722,2026-05-01
u_00536,treatment_ai_dj,casual_listener,IE,desktop,36.1,0.543,0.197,2026-05-01
u_00537,treatment_ai_dj,heavy_playlist_user,US,car,25.8,0.762,0.412,2026-05-01
u_00538,control_standard_recs,genre_loyalist,US,mobile,42.1,0.35,0.165,2026-05-01
u_00539,control_standard_recs,mood_context_listener,AU,desktop,35.2,0.405,0.263,2026-05-01
u_00540,control_standard_recs,casual_listener,US,mobile,38.1,0.46,0.419,2026-05-01
u_00541,treatment_ai_dj,discovery_seeker,CA,desktop,51.7,0.475,0.452,2026-05-01
u_00542,treatment_ai_dj,genre_loyalist,IE,mobile,23.8,0.694,0.778,2026-05-01
u_00543,control_standard_recs,discovery_seeker,US,desktop,43.0,0.453,0.113,2026-05-01
u_00544,treatment_ai_dj,heavy_playlist_user,US,mobile,37.8,0.897,0.713,2026-05-01
u_00545,treatment_ai_dj,heavy_playlist_user,IE,mobile,34.0,0.57,0.199,2026-05-01
