user_id,assignment_group,listener_cohort,new_artists_exposed,artist_follows,saves,playlist_adds,avg_recommendation_diversity,artist_follow_conversion_rate,discovery_quality_index
u_00274,treatment_ai_dj,casual_listener,47,6,30,15,0.517,0.1276595744680851,0.381
u_00275,treatment_ai_dj,mood_context_listener,89,8,36,15,0.65021875,0.0898876404494382,0.32
u_00276,treatment_ai_dj,discovery_seeker,70,5,36,15,0.1583076923076923,0.07142857142857142,0.225
u_00277,treatment_ai_dj,discovery_seeker,67,4,29,12,0.7467666666666666,0.05970149253731343,0.343
u_00278,treatment_ai_dj,casual_listener,52,2,26,9,0.21177272727272725,0.038461538461538464,0.217
u_00279,treatment_ai_dj,casual_listener,57,3,13,2,0.5268095238095238,0.05263157894736842,0.212
u_00280,treatment_ai_dj,genre_loyalist,39,3,40,5,0.5367619047619048,0.07692307692307693,0.43
u_00281,treatment_ai_dj,discovery_seeker,118,14,123,41,0.5557619047619047,0.11864406779661017,0.483
u_00282,control_standard_recs,heavy_playlist_user,78,7,43,13,0.4655609756097561,0.08974358974358974,0.311
u_00283,control_standard_recs,casual_listener,37,1,11,8,0.3341,0.02702702702702703,0.2
u_00284,control_standard_recs,discovery_seeker,63,0,24,12,0.6072903225806452,0.0,0.276
u_00285,treatment_ai_dj,discovery_seeker,83,7,60,29,0.5215405405405406,0.08433734939759036,0.393
u_00286,control_standard_recs,casual_listener,40,1,14,6,0.12841666666666665,0.025,0.151
u_00287,control_standard_recs,casual_listener,30,1,23,8,0.6457619047619048,0.03333333333333333,0.405
u_00288,treatment_ai_dj,discovery_seeker,59,7,61,22,0.7247777777777777,0.11864406779661017,0.529
u_00289,control_standard_recs,genre_loyalist,50,5,23,5,0.30147999999999997,0.1,0.24
u_00290,treatment_ai_dj,discovery_seeker,82,8,74,40,0.5881538461538461,0.0975609756097561,0.48
u_00291,control_standard_recs,genre_loyalist,57,5,37,11,0.38426086956521743,0.08771929824561403,0.318
u_00292,control_standard_recs,genre_loyalist,46,2,41,8,0.5719523809523809,0.043478260869565216,0.407
u_00293,treatment_ai_dj,casual_listener,57,9,76,21,0.7315,0.15789473684210525,0.543
u_00294,control_standard_recs,genre_loyalist,58,9,15,5,0.36840740740740735,0.15517241379310345,0.224
u_00295,control_standard_recs,mood_context_listener,33,3,43,22,0.5720909090909091,0.09090909090909091,0.525
u_00296,treatment_ai_dj,genre_loyalist,58,3,44,7,0.1451666666666667,0.05172413793103448,0.262
u_00297,treatment_ai_dj,heavy_playlist_user,111,16,76,25,0.32521739130434785,0.14414414414414414,0.337
u_00298,control_standard_recs,discovery_seeker,55,2,37,9,0.2073448275862069,0.03636363636363636,0.257
u_00299,treatment_ai_dj,heavy_playlist_user,82,7,54,21,0.921711111111111,0.08536585365853659,0.463
u_00300,control_standard_recs,heavy_playlist_user,100,9,62,17,0.5123658536585365,0.09,0.34
u_00301,control_standard_recs,genre_loyalist,57,3,7,3,0.26673684210526316,0.05263157894736842,0.124
u_00302,treatment_ai_dj,mood_context_listener,46,2,26,8,0.663409090909091,0.043478260869565216,0.348
u_00303,treatment_ai_dj,casual_listener,50,4,31,5,0.19905,0.08,0.248
u_00304,treatment_ai_dj,casual_listener,41,4,26,16,0.690391304347826,0.0975609756097561,0.424
u_00305,treatment_ai_dj,heavy_playlist_user,106,9,83,31,0.410609756097561,0.08490566037735849,0.372
u_00306,treatment_ai_dj,heavy_playlist_user,86,11,67,36,0.688,0.12790697674418605,0.474
u_00307,treatment_ai_dj,casual_listener,76,11,72,27,0.19340625,0.14473684210526316,0.389
u_00308,control_standard_recs,discovery_seeker,47,6,17,2,0.07896296296296297,0.1276595744680851,0.161
u_00309,treatment_ai_dj,casual_listener,38,3,23,10,0.6702857142857143,0.07894736842105263,0.386
u_00310,control_standard_recs,discovery_seeker,65,4,23,11,0.42393333333333333,0.06153846153846154,0.241
u_00311,control_standard_recs,heavy_playlist_user,75,4,48,11,0.65656,0.05333333333333334,0.365
u_00312,control_standard_recs,genre_loyalist,36,4,30,10,0.59016,0.1111111111111111,0.436
u_00313,control_standard_recs,discovery_seeker,52,4,28,6,0.684470588235294,0.07692307692307693,0.35
u_00314,treatment_ai_dj,discovery_seeker,97,4,44,18,0.7083170731707317,0.041237113402061855,0.333
u_00315,treatment_ai_dj,casual_listener,30,1,8,5,0.5041111111111111,0.03333333333333333,0.229
u_00316,treatment_ai_dj,discovery_seeker,96,11,62,19,0.7652,0.11458333333333333,0.423
u_00317,control_standard_recs,genre_loyalist,34,1,21,7,0.6092222222222222,0.029411764705882353,0.348
u_00318,control_standard_recs,mood_context_listener,74,1,34,8,0.805,0.013513513513513514,0.337
u_00319,control_standard_recs,mood_context_listener,64,2,23,4,0.1995609756097561,0.03125,0.16
u_00320,control_standard_recs,casual_listener,37,3,23,4,0.2809090909090909,0.08108108108108109,0.27
u_00321,treatment_ai_dj,mood_context_listener,68,2,20,13,0.47659999999999997,0.029411764705882353,0.232
u_00322,treatment_ai_dj,heavy_playlist_user,117,4,46,19,0.5732173913043479,0.03418803418803419,0.278
u_00323,treatment_ai_dj,heavy_playlist_user,72,5,58,19,0.7673783783783784,0.06944444444444445,0.457
u_00324,control_standard_recs,discovery_seeker,44,2,26,8,0.3423333333333334,0.045454545454545456,0.276
u_00325,treatment_ai_dj,discovery_seeker,59,10,65,20,0.629,0.1694915254237288,0.517
u_00326,treatment_ai_dj,discovery_seeker,93,11,89,27,0.455,0.11827956989247312,0.438
u_00327,treatment_ai_dj,casual_listener,59,5,32,11,0.5082,0.0847457627118644,0.32
u_00328,treatment_ai_dj,casual_listener,29,3,15,6,0.8895384615384615,0.10344827586206896,0.419
u_00329,control_standard_recs,discovery_seeker,51,5,54,10,0.5524444444444444,0.09803921568627451,0.452
u_00330,control_standard_recs,genre_loyalist,45,2,37,4,0.7372142857142857,0.044444444444444446,0.419
u_00331,control_standard_recs,heavy_playlist_user,60,3,38,13,0.7343142857142857,0.05,0.392
u_00332,treatment_ai_dj,genre_loyalist,60,8,57,20,0.267,0.13333333333333333,0.401
u_00333,control_standard_recs,casual_listener,22,3,17,2,0.3562941176470588,0.13636363636363635,0.344
u_00334,control_standard_recs,mood_context_listener,83,13,65,18,0.5865428571428571,0.1566265060240964,0.43
u_00335,control_standard_recs,mood_context_listener,44,8,25,7,0.6655,0.18181818181818182,0.396
u_00336,control_standard_recs,heavy_playlist_user,98,4,44,13,0.9203571428571429,0.04081632653061224,0.377
u_00337,treatment_ai_dj,mood_context_listener,75,5,37,11,0.8648399999999999,0.06666666666666667,0.385
u_00338,treatment_ai_dj,genre_loyalist,40,6,32,8,0.5800526315789474,0.15,0.428
u_00339,control_standard_recs,mood_context_listener,44,1,24,12,0.11886956521739131,0.022727272727272728,0.215
u_00340,control_standard_recs,casual_listener,57,2,33,8,0.20068000000000003,0.03508771929824561,0.228
u_00341,control_standard_recs,discovery_seeker,38,4,30,9,0.7531363636363636,0.10526315789473684,0.458
u_00342,control_standard_recs,casual_listener,37,3,30,8,0.5796956521739131,0.08108108108108109,0.408
u_00343,control_standard_recs,casual_listener,47,1,12,2,0.8211363636363637,0.02127659574468085,0.283
u_00344,control_standard_recs,casual_listener,42,2,21,15,0.13968181818181818,0.047619047619047616,0.23
u_00345,control_standard_recs,genre_loyalist,58,4,21,11,0.5094642857142857,0.06896551724137931,0.27
u_00346,treatment_ai_dj,heavy_playlist_user,79,12,58,21,0.39760526315789474,0.1518987341772152,0.376
u_00347,treatment_ai_dj,genre_loyalist,74,6,30,14,0.3395757575757576,0.08108108108108109,0.243
u_00348,control_standard_recs,casual_listener,40,1,18,11,0.0794,0.025,0.182
u_00349,control_standard_recs,heavy_playlist_user,88,10,50,16,0.2611590909090909,0.11363636363636363,0.274
u_00350,treatment_ai_dj,genre_loyalist,60,0,21,4,0.8101428571428572,0.0,0.3
u_00351,treatment_ai_dj,discovery_seeker,69,9,61,24,0.5619032258064516,0.13043478260869565,0.459
u_00352,treatment_ai_dj,heavy_playlist_user,113,17,93,39,0.5206976744186047,0.1504424778761062,0.44
u_00353,treatment_ai_dj,discovery_seeker,87,4,58,28,0.2902352941176471,0.04597701149425287,0.304
u_00354,control_standard_recs,discovery_seeker,30,7,27,9,0.4717647058823529,0.23333333333333334,0.47
u_00355,control_standard_recs,mood_context_listener,64,3,38,5,0.5681071428571428,0.046875,0.319
u_00356,treatment_ai_dj,discovery_seeker,63,12,73,21,0.75245,0.19047619047619047,0.555
u_00357,control_standard_recs,genre_loyalist,47,1,6,1,0.1757692307692308,0.02127659574468085,0.086
u_00358,treatment_ai_dj,mood_context_listener,75,13,89,28,0.5281785714285714,0.17333333333333334,0.499
u_00359,treatment_ai_dj,heavy_playlist_user,93,19,99,47,0.3658,0.20430107526881722,0.489
u_00360,treatment_ai_dj,casual_listener,52,2,24,17,0.3952105263157895,0.038461538461538464,0.277
u_00361,control_standard_recs,casual_listener,29,0,10,2,0.7516666666666667,0.0,0.284
u_00362,treatment_ai_dj,casual_listener,51,6,46,21,0.58,0.11764705882352941,0.473
u_00363,control_standard_recs,genre_loyalist,61,2,21,7,0.6638125,0.03278688524590164,0.281
u_00364,treatment_ai_dj,discovery_seeker,50,4,37,15,0.8286363636363636,0.08,0.465
u_00365,treatment_ai_dj,casual_listener,68,7,53,20,0.4115357142857143,0.10294117647058823,0.378
u_00366,control_standard_recs,mood_context_listener,41,2,22,6,0.8541428571428572,0.04878048780487805,0.387
u_00367,treatment_ai_dj,genre_loyalist,56,13,56,16,0.5764285714285714,0.23214285714285715,0.518
u_00368,treatment_ai_dj,discovery_seeker,86,10,58,27,0.13721212121212123,0.11627906976744186,0.291
u_00369,control_standard_recs,genre_loyalist,29,1,33,9,0.6888571428571428,0.034482758620689655,0.481
u_00370,control_standard_recs,heavy_playlist_user,76,1,39,10,0.42362500000000003,0.013157894736842105,0.259
u_00371,control_standard_recs,casual_listener,47,0,9,7,0.3595217391304348,0.0,0.16
u_00372,control_standard_recs,discovery_seeker,35,3,28,7,0.55955,0.08571428571428572,0.4
u_00373,control_standard_recs,heavy_playlist_user,71,1,30,12,0.25506060606060604,0.014084507042253521,0.2
u_00374,treatment_ai_dj,discovery_seeker,87,8,49,12,0.39263888888888887,0.09195402298850575,0.292
u_00375,control_standard_recs,genre_loyalist,60,12,42,18,0.4560909090909091,0.2,0.404
u_00376,control_standard_recs,discovery_seeker,62,9,55,25,0.12263333333333334,0.14516129032258066,0.364
u_00377,treatment_ai_dj,casual_listener,51,7,26,10,0.45854999999999996,0.13725490196078433,0.32
u_00378,control_standard_recs,casual_listener,31,2,23,8,0.40222222222222226,0.06451612903225806,0.347
u_00379,treatment_ai_dj,discovery_seeker,71,5,49,22,0.6994117647058824,0.07042253521126761,0.419
u_00380,control_standard_recs,casual_listener,14,1,13,0,0.42583333333333334,0.07142857142857142,0.364
u_00381,control_standard_recs,casual_listener,34,0,7,2,0.6365625,0.0,0.219
u_00382,treatment_ai_dj,mood_context_listener,64,10,54,25,0.7356206896551724,0.15625,0.508
u_00383,treatment_ai_dj,mood_context_listener,89,5,44,14,0.7813529411764706,0.056179775280898875,0.362
u_00384,treatment_ai_dj,heavy_playlist_user,85,8,90,27,0.47985365853658535,0.09411764705882353,0.451
u_00385,treatment_ai_dj,mood_context_listener,45,5,35,15,0.8763461538461539,0.1111111111111111,0.502
u_00386,treatment_ai_dj,discovery_seeker,51,4,32,13,0.4586153846153846,0.0784313725490196,0.337
u_00387,control_standard_recs,mood_context_listener,84,7,44,16,0.22394285714285714,0.08333333333333333,0.245
u_00388,control_standard_recs,casual_listener,41,2,15,8,0.890625,0.04878048780487805,0.36
u_00389,treatment_ai_dj,mood_context_listener,93,8,44,17,0.9162058823529412,0.08602150537634409,0.405
u_00390,treatment_ai_dj,mood_context_listener,92,8,83,24,0.4433030303030303,0.08695652173913043,0.406
u_00391,treatment_ai_dj,heavy_playlist_user,95,12,100,34,0.2560769230769231,0.12631578947368421,0.412
u_00392,control_standard_recs,mood_context_listener,64,5,36,17,0.45803125,0.078125,0.322
u_00393,control_standard_recs,genre_loyalist,43,2,23,5,0.17112,0.046511627906976744,0.21
u_00394,treatment_ai_dj,discovery_seeker,51,7,36,11,0.39115384615384613,0.13725490196078433,0.355
u_00395,control_standard_recs,discovery_seeker,69,1,34,10,0.10466666666666666,0.014492753623188406,0.176
u_00396,treatment_ai_dj,genre_loyalist,98,8,53,25,0.6069666666666667,0.08163265306122448,0.354
u_00397,treatment_ai_dj,casual_listener,71,1,24,12,0.4346,0.014084507042253521,0.223
u_00398,control_standard_recs,genre_loyalist,59,3,32,8,0.5769285714285715,0.05084745762711865,0.318
u_00399,treatment_ai_dj,mood_context_listener,108,8,65,23,0.48121951219512193,0.07407407407407407,0.329
u_00400,treatment_ai_dj,casual_listener,46,1,9,12,0.5771666666666666,0.021739130434782608,0.24
u_00401,control_standard_recs,heavy_playlist_user,81,2,18,9,0.3682666666666667,0.024691358024691357,0.173
u_00402,treatment_ai_dj,mood_context_listener,65,2,28,11,0.48183333333333334,0.03076923076923077,0.264
u_00403,treatment_ai_dj,mood_context_listener,84,8,59,26,0.8165161290322581,0.09523809523809523,0.459
u_00404,treatment_ai_dj,mood_context_listener,83,15,88,35,0.6049444444444444,0.18072289156626506,0.528
u_00405,control_standard_recs,genre_loyalist,43,1,31,14,0.46640909090909094,0.023255813953488372,0.354
u_00406,treatment_ai_dj,mood_context_listener,63,1,32,13,0.7172285714285714,0.015873015873015872,0.343
u_00407,control_standard_recs,heavy_playlist_user,87,5,62,19,0.5148139534883721,0.05747126436781609,0.36
u_00408,control_standard_recs,casual_listener,42,3,16,5,0.4681,0.07142857142857142,0.255
u_00409,treatment_ai_dj,genre_loyalist,53,3,44,15,0.3480357142857143,0.05660377358490566,0.357
u_00410,control_standard_recs,heavy_playlist_user,63,6,32,18,0.46375,0.09523809523809523,0.319
u_00411,control_standard_recs,discovery_seeker,58,5,41,14,0.14837037037037037,0.08620689655172414,0.28
u_00412,treatment_ai_dj,genre_loyalist,75,7,41,24,0.4358571428571429,0.09333333333333334,0.326
u_00413,treatment_ai_dj,heavy_playlist_user,75,16,64,40,0.5404054054054054,0.21333333333333335,0.503
u_00414,treatment_ai_dj,casual_listener,56,7,44,16,0.8675217391304347,0.125,0.5
u_00415,treatment_ai_dj,genre_loyalist,81,14,45,16,0.8175757575757576,0.1728395061728395,0.433
u_00416,control_standard_recs,heavy_playlist_user,93,17,59,22,0.08371794871794871,0.1827956989247312,0.279
u_00417,control_standard_recs,genre_loyalist,43,3,12,5,0.21695238095238095,0.06976744186046512,0.166
u_00418,control_standard_recs,casual_listener,25,0,4,4,0.7364166666666666,0.0,0.248
u_00419,treatment_ai_dj,casual_listener,63,5,45,25,0.5424444444444444,0.07936507936507936,0.401
u_00420,treatment_ai_dj,discovery_seeker,56,15,73,25,0.51590625,0.26785714285714285,0.54
u_00421,treatment_ai_dj,mood_context_listener,68,4,57,13,0.65609375,0.058823529411764705,0.423
u_00422,treatment_ai_dj,casual_listener,40,2,20,7,0.35960000000000003,0.05,0.259
u_00423,control_standard_recs,genre_loyalist,38,1,23,9,0.5714761904761905,0.02631578947368421,0.339
u_00424,control_standard_recs,casual_listener,55,2,32,6,0.36914814814814817,0.03636363636363636,0.267
u_00425,control_standard_recs,discovery_seeker,22,4,29,9,0.70896,0.18181818181818182,0.552
u_00426,treatment_ai_dj,mood_context_listener,45,9,45,30,0.4049259259259259,0.2,0.521
u_00427,control_standard_recs,heavy_playlist_user,54,3,26,8,0.487741935483871,0.05555555555555555,0.284
u_00428,treatment_ai_dj,casual_listener,49,7,40,14,0.213,0.14285714285714285,0.35
u_00429,control_standard_recs,discovery_seeker,82,3,37,8,0.6853333333333333,0.036585365853658534,0.312
u_00430,control_standard_recs,casual_listener,42,0,24,6,0.539,0.0,0.299
u_00431,control_standard_recs,genre_loyalist,50,7,26,10,0.40457692307692306,0.14,0.31
u_00432,treatment_ai_dj,heavy_playlist_user,104,13,83,31,0.3333673469387755,0.125,0.371
u_00433,treatment_ai_dj,casual_listener,74,6,41,10,0.3628235294117647,0.08108108108108109,0.278
u_00434,control_standard_recs,discovery_seeker,65,5,24,12,0.19520689655172413,0.07692307692307693,0.196
u_00435,control_standard_recs,discovery_seeker,62,4,30,6,0.36825,0.06451612903225806,0.25
u_00436,treatment_ai_dj,mood_context_listener,89,19,63,24,0.6783055555555556,0.21348314606741572,0.462
u_00437,control_standard_recs,mood_context_listener,53,1,18,6,0.7510384615384615,0.018867924528301886,0.296
u_00438,treatment_ai_dj,casual_listener,55,3,23,12,0.25164000000000003,0.05454545454545454,0.219
u_00439,treatment_ai_dj,heavy_playlist_user,113,20,118,58,0.6215625,0.17699115044247787,0.544
u_00440,control_standard_recs,discovery_seeker,54,6,52,10,0.9236923076923076,0.1111111111111111,0.538
u_00441,control_standard_recs,discovery_seeker,53,2,13,2,0.22723333333333334,0.03773584905660377,0.137
u_00442,treatment_ai_dj,heavy_playlist_user,102,6,56,18,0.5806176470588236,0.058823529411764705,0.329
u_00443,control_standard_recs,mood_context_listener,37,2,10,8,0.35213793103448277,0.05405405405405406,0.207
u_00444,control_standard_recs,mood_context_listener,74,3,25,5,0.40302941176470586,0.04054054054054054,0.21
u_00445,treatment_ai_dj,genre_loyalist,65,2,10,2,0.4097391304347826,0.03076923076923077,0.156
u_00446,treatment_ai_dj,discovery_seeker,124,18,75,36,0.2864102564102564,0.14516129032258066,0.317
u_00447,treatment_ai_dj,heavy_playlist_user,128,6,64,23,0.3747142857142857,0.046875,0.262
u_00448,treatment_ai_dj,discovery_seeker,71,6,61,19,0.8126,0.08450704225352113,0.488
u_00449,control_standard_recs,genre_loyalist,35,1,10,1,0.25115,0.02857142857142857,0.149
u_00450,control_standard_recs,discovery_seeker,76,4,41,9,0.17709999999999998,0.05263157894736842,0.215
u_00451,treatment_ai_dj,genre_loyalist,42,2,32,10,0.6590454545454546,0.047619047619047616,0.408
u_00452,treatment_ai_dj,discovery_seeker,56,10,53,17,0.3297142857142857,0.17857142857142858,0.427
u_00453,control_standard_recs,casual_listener,54,5,48,12,0.4257727272727273,0.09259259259259259,0.394
u_00454,treatment_ai_dj,mood_context_listener,69,8,68,29,0.6836764705882353,0.11594202898550725,0.521
u_00455,control_standard_recs,casual_listener,23,1,5,5,0.7206666666666667,0.043478260869565216,0.282
u_00456,control_standard_recs,genre_loyalist,35,4,39,13,0.5968260869565217,0.11428571428571428,0.495
u_00457,control_standard_recs,casual_listener,42,2,6,1,0.3418333333333334,0.047619047619047616,0.141
u_00458,control_standard_recs,casual_listener,55,1,21,3,0.2467777777777778,0.01818181818181818,0.172
u_00459,control_standard_recs,casual_listener,34,0,20,6,0.7807499999999999,0.0,0.369
u_00460,control_standard_recs,casual_listener,27,2,27,15,0.32,0.07407407407407407,0.439
u_00461,control_standard_recs,mood_context_listener,32,3,9,5,0.3941739130434783,0.09375,0.225
u_00462,treatment_ai_dj,discovery_seeker,61,7,56,26,0.38303225806451613,0.11475409836065574,0.429
u_00463,treatment_ai_dj,mood_context_listener,77,1,21,9,0.21588888888888888,0.012987012987012988,0.144
u_00464,treatment_ai_dj,genre_loyalist,69,12,68,19,0.7356451612903225,0.17391304347826086,0.532
u_00465,treatment_ai_dj,discovery_seeker,72,7,59,32,0.8398148148148148,0.09722222222222222,0.516
